date,campaign_name,ad_group_name,device_type,geo_targeting,age,gender,impressions,clicks,cost,user_id,conversions,conversion_value,conv_rate,cost_per_conv
2024-07-18 14:07:22.323296,Product Launch,Group C,Tablet,Illinois,45-54,Female,4875,198,332.02,UID312,4,399.13,0.0202,83.0
2024-09-09 14:07:22.323296,Product Launch,Group A,Mobile,Illinois,45-54,Male,7216,356,580.1,UID289,8,660.01,0.0225,72.51
2024-08-03 14:07:22.323296,Product Launch,Group A,Mobile,California,55-64,Male,722,11,26.86,UID205,0,0.0,0.0,0.0
2024-09-06 14:07:22.323296,Brand Awareness,Group B,Desktop,New York,18-24,Male,5769,218,217.18,UID38,3,257.4,0.0138,72.39
2024-06-26 14:07:22.323296,Brand Awareness,Group C,Desktop,Texas,18-24,Male,6527,232,190.56,UID43,3,316.95,0.0129,63.52
2024-09-09 14:07:22.323296,Brand Awareness,Group C,Desktop,California,45-54,Male,2332,63,125.19,UID237,1,79.8,0.0159,125.19
2024-06-18 14:07:22.323296,Holiday Sale,Group B,Tablet,Florida,45-54,Male,6553,496,1263.06,UID5,12,825.79,0.0242,105.26
2024-09-09 14:07:22.323296,Holiday Sale,Group A,Mobile,Texas,45-54,Male,11977,548,268.22,UID357,13,800.48,0.0237,20.63
2024-08-01 14:07:22.323296,Holiday Sale,Group B,Mobile,Illinois,25-34,Female,9478,466,312.85,UID309,9,541.63,0.0193,34.76
2024-08-08 14:07:22.323296,Product Launch,Group B,Mobile,California,35-44,Male,7071,507,947.11,UID244,10,935.46,0.0197,94.71
2024-06-15 14:07:22.323296,Holiday Sale,Group B,Desktop,Illinois,35-44,Male,10471,359,444.61,UID458,7,450.24,0.0195,63.52
2024-09-11 14:07:22.323296,Product Launch,Group B,Mobile,Illinois,18-24,Female,10330,778,1098.16,UID66,12,1253.41,0.0154,91.51
2024-08-19 14:07:22.323296,Holiday Sale,Group A,Mobile,Illinois,25-34,Male,7555,186,150.04,UID194,3,194.4,0.0161,50.01
2024-07-14 14:07:22.323296,Product Launch,Group B,Mobile,New York,45-54,Male,5022,125,87.77,UID488,2,241.87,0.016,43.88
2024-06-17 14:07:22.323296,Holiday Sale,Group A,Desktop,Illinois,18-24,Male,10465,640,1231.69,UID1,10,593.33,0.0156,123.17
2024-07-05 14:07:22.323296,Holiday Sale,Group B,Mobile,Florida,25-34,Male,6937,579,995.48,UID62,10,590.23,0.0173,99.55
2024-09-11 14:07:22.323296,Brand Awareness,Group C,Desktop,Florida,55-64,Female,3143,127,269.72,UID494,3,200.22,0.0236,89.91
2024-09-06 14:07:22.323296,Holiday Sale,Group A,Mobile,Texas,25-34,Female,5878,204,133.93,UID87,3,180.31,0.0147,44.64
2024-08-02 14:07:22.323296,Holiday Sale,Group C,Mobile,Illinois,18-24,Male,8436,568,370.9,UID68,9,572.09,0.0158,41.21
2024-09-08 14:07:22.323296,Brand Awareness,Group B,Mobile,Illinois,35-44,Male,4100,187,349.86,UID52,4,406.16,0.0214,87.46
2024-09-07 14:07:22.323296,Product Launch,Group B,Desktop,California,45-54,Female,5100,88,123.01,UID135,1,113.95,0.0114,123.01
2024-08-15 14:07:22.323296,Brand Awareness,Group B,Desktop,New York,55-64,Male,2945,173,369.31,UID78,4,449.98,0.0231,92.33
2024-07-22 14:07:22.323296,Brand Awareness,Group A,Mobile,Texas,25-34,Female,7870,170,570.4,UID147,3,368.14,0.0176,190.13
2024-06-29 14:07:22.323296,Product Launch,Group C,Tablet,Illinois,18-24,Female,5176,446,737.95,UID21,7,493.52,0.0157,105.42
2024-08-05 14:07:22.323296,Holiday Sale,Group A,Desktop,California,18-24,Female,5364,496,230.55,UID93,7,503.08,0.0141,32.94
2024-09-01 14:07:22.323296,Product Launch,Group A,Desktop,New York,45-54,Male,4546,235,381.91,UID152,4,319.99,0.017,95.48
2024-07-30 14:07:22.323296,Holiday Sale,Group B,Mobile,Texas,18-24,Male,9907,750,482.21,UID382,12,866.28,0.016,40.18
2024-07-09 14:07:22.323296,Holiday Sale,Group C,Tablet,Texas,18-24,Male,9219,555,537.96,UID291,9,816.51,0.0162,59.77
2024-07-05 14:07:22.323296,Product Launch,Group B,Mobile,Illinois,45-54,Female,4795,173,263.04,UID13,3,228.21,0.0173,87.68
2024-09-10 14:07:22.323296,Brand Awareness,Group A,Desktop,Texas,55-64,Male,5064,175,1653.71,UID107,5,568.75,0.0286,330.74
2024-06-19 14:07:22.323296,Product Launch,Group B,Desktop,California,35-44,Male,6663,189,327.2,UID154,3,362.92,0.0159,109.07
2024-08-23 14:07:22.323296,Holiday Sale,Group C,Mobile,Texas,35-44,Female,5386,98,102.39,UID20,1,82.15,0.0102,102.39
2024-07-31 14:07:22.323296,Product Launch,Group B,Mobile,Florida,25-34,Male,2301,66,207.33,UID450,1,108.73,0.0152,207.33
2024-09-09 14:07:22.323296,Product Launch,Group C,Tablet,California,55-64,Male,7236,378,748.06,UID32,10,835.21,0.0265,74.81
2024-08-21 14:07:22.323296,Holiday Sale,Group C,Tablet,New York,25-34,Male,5553,312,146.01,UID269,6,390.31,0.0192,24.33
2024-07-02 14:07:22.323296,Brand Awareness,Group B,Desktop,New York,35-44,Female,5880,172,270.63,UID4,3,276.42,0.0174,90.21
2024-07-05 14:07:22.323296,Product Launch,Group A,Tablet,Illinois,45-54,Male,6770,296,629.96,UID473,7,573.01,0.0236,89.99
2024-09-08 14:07:22.323296,Holiday Sale,Group B,Tablet,Illinois,18-24,Female,7666,680,722.43,UID494,10,861.77,0.0147,72.24
2024-07-07 14:07:22.323296,Holiday Sale,Group A,Desktop,Florida,35-44,Female,6220,260,478.54,UID115,4,295.25,0.0154,119.64
2024-08-17 14:07:22.323296,Product Launch,Group A,Desktop,New York,55-64,Female,4478,168,323.97,UID341,4,351.87,0.0238,80.99
2024-08-20 14:07:22.323296,Brand Awareness,Group B,Desktop,New York,35-44,Male,2723,118,206.4,UID343,2,202.76,0.0169,103.2
2024-07-24 14:07:22.323296,Product Launch,Group A,Desktop,New York,55-64,Male,4524,82,73.65,UID106,1,57.56,0.0122,73.65
2024-06-24 14:07:22.323296,Brand Awareness,Group A,Mobile,New York,55-64,Male,6137,320,1475.19,UID256,9,752.96,0.0281,163.91
2024-09-11 14:07:22.323296,Brand Awareness,Group B,Desktop,Texas,55-64,Female,7795,217,399.11,UID32,6,749.83,0.0276,66.52
2024-08-05 14:07:22.323296,Brand Awareness,Group B,Desktop,California,25-34,Female,7502,296,272.07,UID295,5,485.47,0.0169,54.41
2024-08-25 14:07:22.323296,Brand Awareness,Group B,Desktop,California,45-54,Male,5290,167,1166.49,UID225,4,361.76,0.024,291.62
2024-08-28 14:07:22.323296,Product Launch,Group A,Tablet,Florida,35-44,Female,9352,445,1435.05,UID372,9,827.68,0.0202,159.45
2024-08-14 14:07:22.323296,Holiday Sale,Group C,Desktop,Texas,45-54,Male,9868,760,507.23,UID500,18,917.86,0.0237,28.18
2024-08-17 14:07:22.323296,Holiday Sale,Group A,Mobile,New York,18-24,Male,3625,188,61.5,UID318,3,253.15,0.016,20.5
2024-06-19 14:07:22.323296,Holiday Sale,Group C,Mobile,New York,35-44,Male,13261,797,618.96,UID144,16,1000.77,0.0201,38.68
2024-08-06 14:07:22.323296,Holiday Sale,Group B,Desktop,Illinois,45-54,Male,9097,264,726.81,UID87,6,365.76,0.0227,121.14
2024-08-08 14:07:22.323296,Holiday Sale,Group C,Mobile,Illinois,45-54,Male,2895,142,194.99,UID162,3,191.07,0.0211,65.0
2024-07-21 14:07:22.323296,Holiday Sale,Group B,Tablet,Florida,18-24,Male,12177,930,394.96,UID221,15,1205.83,0.0161,26.33
2024-08-09 14:07:22.323296,Product Launch,Group B,Desktop,New York,55-64,Male,4215,85,226.43,UID224,2,202.28,0.0235,113.22
2024-08-12 14:07:22.323296,Brand Awareness,Group C,Mobile,Florida,35-44,Female,3948,113,170.17,UID332,2,286.64,0.0177,85.08
2024-08-22 14:07:22.323296,Holiday Sale,Group B,Mobile,Texas,35-44,Male,10563,572,459.83,UID6,12,774.24,0.021,38.32
2024-08-26 14:07:22.323296,Product Launch,Group C,Desktop,California,18-24,Female,9267,564,441.56,UID46,8,946.89,0.0142,55.2
2024-08-12 14:07:22.323296,Holiday Sale,Group B,Mobile,New York,55-64,Female,4497,113,311.31,UID443,3,164.28,0.0265,103.77
2024-06-16 14:07:22.323296,Holiday Sale,Group A,Desktop,Texas,35-44,Male,11911,546,798.45,UID463,12,577.62,0.022,66.54
2024-08-18 14:07:22.323296,Brand Awareness,Group A,Mobile,New York,35-44,Female,6748,509,403.84,UID385,11,1077.69,0.0216,36.71
2024-08-13 14:07:22.323296,Brand Awareness,Group B,Tablet,Illinois,35-44,Female,3400,142,284.76,UID307,3,368.36,0.0211,94.92
2024-08-04 14:07:22.323296,Brand Awareness,Group B,Mobile,Florida,55-64,Female,4508,188,425.81,UID42,5,452.3,0.0266,85.16
2024-07-14 14:07:22.323296,Holiday Sale,Group C,Mobile,Illinois,18-24,Male,12048,644,435.2,UID318,10,613.68,0.0155,43.52
2024-06-25 14:07:22.323296,Holiday Sale,Group A,Desktop,California,35-44,Male,2817,129,119.82,UID127,1,120.5,0.0078,119.82
2024-08-29 14:07:22.323296,Holiday Sale,Group C,Mobile,Illinois,45-54,Male,11641,532,432.15,UID328,12,912.82,0.0226,36.01
2024-07-23 14:07:22.323296,Brand Awareness,Group B,Desktop,New York,55-64,Male,6692,370,569.75,UID448,10,841.52,0.027,56.98
2024-09-12 14:07:22.323296,Product Launch,Group B,Tablet,Illinois,25-34,Male,7221,562,813.16,UID102,10,746.84,0.0178,81.32
2024-08-30 14:07:22.323296,Holiday Sale,Group C,Desktop,New York,18-24,Female,7894,237,172.34,UID475,3,233.17,0.0127,57.45
2024-08-25 14:07:22.323296,Holiday Sale,Group B,Desktop,California,45-54,Female,13410,357,587.22,UID217,7,336.81,0.0196,83.89
2024-08-16 14:07:22.323296,Holiday Sale,Group A,Mobile,Illinois,35-44,Male,13852,503,377.87,UID325,10,851.13,0.0199,37.79
2024-08-17 14:07:22.323296,Product Launch,Group C,Tablet,Florida,25-34,Female,4522,280,499.96,UID130,4,455.35,0.0143,124.99
2024-08-14 14:07:22.323296,Holiday Sale,Group A,Desktop,Florida,18-24,Female,14004,820,879.82,UID358,13,326.29,0.0159,67.68
2024-08-07 14:07:22.323296,Product Launch,Group A,Mobile,Florida,55-64,Female,10497,800,1424.66,UID33,22,1905.92,0.0275,64.76
2024-08-26 14:07:22.323296,Holiday Sale,Group A,Mobile,Illinois,25-34,Female,5143,142,184.87,UID245,1,60.42,0.007,184.87
2024-08-11 14:07:22.323296,Product Launch,Group C,Desktop,Illinois,25-34,Male,6583,190,315.51,UID38,3,227.69,0.0158,105.17
2024-09-07 14:07:22.323296,Holiday Sale,Group B,Mobile,Illinois,45-54,Male,10510,317,309.25,UID260,7,449.7,0.0221,44.18
2024-08-09 14:07:22.323296,Brand Awareness,Group A,Desktop,New York,18-24,Male,970,32,53.68,UID247,0,0.0,0.0,0.0
2024-07-18 14:07:22.323296,Brand Awareness,Group A,Desktop,California,45-54,Female,6657,255,153.92,UID466,6,866.18,0.0235,25.65
2024-07-15 14:07:22.323296,Brand Awareness,Group A,Desktop,Florida,45-54,Female,4234,410,135.23,UID133,9,703.69,0.022,15.03
2024-08-05 14:07:22.323296,Brand Awareness,Group B,Tablet,New York,35-44,Male,5384,174,246.8,UID167,3,382.05,0.0172,82.27
2024-09-11 14:07:22.323296,Holiday Sale,Group B,Desktop,Florida,55-64,Male,10932,406,796.82,UID317,10,680.36,0.0246,79.68
2024-08-29 14:07:22.323296,Brand Awareness,Group C,Mobile,New York,25-34,Female,221,4,5.75,UID488,0,0.0,0.0,0.0
2024-06-15 14:07:22.323296,Product Launch,Group B,Tablet,Illinois,18-24,Male,7885,234,355.01,UID482,3,394.84,0.0128,118.34
2024-08-08 14:07:22.323296,Brand Awareness,Group C,Mobile,Florida,55-64,Male,9076,309,363.55,UID130,8,869.4,0.0259,45.44
2024-07-06 14:07:22.323296,Brand Awareness,Group C,Tablet,Illinois,55-64,Female,3933,134,447.81,UID88,3,336.73,0.0224,149.27
2024-07-24 14:07:22.323296,Brand Awareness,Group C,Tablet,Florida,18-24,Female,6153,333,941.52,UID129,5,408.88,0.015,188.3
2024-06-15 14:07:22.323296,Holiday Sale,Group C,Tablet,Texas,55-64,Male,11505,333,336.74,UID272,9,490.1,0.027,37.42
2024-08-18 14:07:22.323296,Brand Awareness,Group C,Tablet,New York,35-44,Female,1814,99,244.81,UID42,2,210.44,0.0202,122.4
2024-08-16 14:07:22.323296,Product Launch,Group A,Mobile,Texas,55-64,Male,7816,334,605.37,UID1,8,752.22,0.024,75.67
2024-08-07 14:07:22.323296,Brand Awareness,Group B,Desktop,New York,35-44,Female,7047,272,566.86,UID223,6,480.35,0.0221,94.48
2024-07-26 14:07:22.323296,Brand Awareness,Group A,Mobile,California,25-34,Female,6277,495,1674.77,UID240,9,964.52,0.0182,186.09
2024-07-05 14:07:22.323296,Brand Awareness,Group C,Desktop,Florida,25-34,Male,5173,262,462.88,UID209,5,377.83,0.0191,92.58
2024-09-01 14:07:22.323296,Product Launch,Group B,Mobile,California,45-54,Female,3598,68,158.28,UID100,1,100.28,0.0147,158.28
2024-09-03 14:07:22.323296,Brand Awareness,Group A,Tablet,California,35-44,Male,7782,348,308.7,UID73,7,498.75,0.0201,44.1
2024-07-06 14:07:22.323296,Product Launch,Group A,Tablet,New York,25-34,Female,6082,415,748.99,UID355,7,759.36,0.0169,107.0
2024-07-22 14:07:22.323296,Product Launch,Group C,Desktop,Texas,55-64,Male,3830,81,328.8,UID461,1,93.78,0.0123,328.8
2024-09-02 14:07:22.323296,Brand Awareness,Group A,Desktop,Illinois,18-24,Female,4363,390,307.21,UID349,6,516.77,0.0154,51.2
2024-06-22 14:07:22.323296,Product Launch,Group A,Mobile,New York,18-24,Female,6883,472,419.9,UID466,7,462.51,0.0148,59.99
2024-08-15 14:07:22.323296,Holiday Sale,Group A,Desktop,Illinois,35-44,Male,2815,126,198.71,UID349,1,75.16,0.0079,198.71
2024-07-31 14:07:22.323296,Brand Awareness,Group A,Mobile,California,45-54,Female,5035,165,388.42,UID416,4,434.91,0.0242,97.1
2024-07-01 14:07:22.323296,Brand Awareness,Group A,Desktop,Illinois,55-64,Male,4166,117,127.68,UID379,3,360.23,0.0256,42.56
2024-07-01 14:07:22.323296,Product Launch,Group C,Desktop,Texas,35-44,Female,9206,249,376.28,UID289,4,472.3,0.0161,94.07
2024-09-12 14:07:22.323296,Product Launch,Group C,Desktop,New York,18-24,Female,1500,109,96.53,UID71,1,127.93,0.0092,96.53
2024-06-27 14:07:22.323296,Brand Awareness,Group A,Tablet,Texas,35-44,Male,6877,198,203.32,UID217,4,539.85,0.0202,50.83
2024-07-01 14:07:22.323296,Holiday Sale,Group C,Tablet,Texas,55-64,Female,11751,454,1279.94,UID230,12,953.27,0.0264,106.66
2024-07-22 14:07:22.323296,Product Launch,Group C,Mobile,New York,25-34,Female,1590,79,99.27,UID338,1,89.94,0.0127,99.27
2024-09-03 14:07:22.323296,Product Launch,Group B,Desktop,Texas,55-64,Male,1878,35,102.99,UID178,0,0.0,0.0,0.0
2024-08-31 14:07:22.323296,Holiday Sale,Group A,Mobile,Florida,25-34,Female,12856,411,228.58,UID452,7,274.3,0.017,32.65
2024-07-29 14:07:22.323296,Holiday Sale,Group C,Desktop,Florida,25-34,Male,4786,349,469.18,UID371,6,451.01,0.0172,78.2
2024-06-20 14:07:22.323296,Brand Awareness,Group C,Tablet,Florida,25-34,Male,11189,814,2076.15,UID170,16,1647.76,0.0197,129.76
2024-07-19 14:07:22.323296,Holiday Sale,Group A,Tablet,Illinois,35-44,Male,2082,99,98.34,UID299,1,131.9,0.0101,98.34
2024-06-28 14:07:22.323296,Brand Awareness,Group B,Desktop,Texas,18-24,Female,5340,237,231.63,UID144,3,255.4,0.0127,77.21
2024-08-25 14:07:22.323296,Holiday Sale,Group A,Desktop,New York,35-44,Female,7429,387,224.26,UID416,7,551.55,0.0181,32.04
2024-08-14 14:07:22.323296,Product Launch,Group B,Tablet,New York,18-24,Male,8248,168,75.8,UID341,1,79.93,0.006,75.8
2024-06-29 14:07:22.323296,Brand Awareness,Group A,Tablet,Illinois,55-64,Female,5925,416,711.74,UID84,11,1075.79,0.0264,64.7
2024-08-07 14:07:22.323296,Brand Awareness,Group A,Mobile,New York,45-54,Male,6041,208,239.41,UID342,5,336.47,0.024,47.88
2024-07-11 14:07:22.323296,Brand Awareness,Group A,Tablet,Florida,55-64,Female,4664,247,360.67,UID349,7,889.85,0.0283,51.52
2024-06-27 14:07:22.323296,Holiday Sale,Group A,Desktop,Texas,35-44,Male,4456,234,282.47,UID363,4,363.16,0.0171,70.62
2024-07-15 14:07:22.323296,Product Launch,Group B,Mobile,New York,35-44,Male,12770,378,403.3,UID228,7,362.19,0.0185,57.61
2024-07-19 14:07:22.323296,Brand Awareness,Group B,Desktop,New York,18-24,Female,6256,254,548.66,UID316,4,420.95,0.0157,137.16
2024-08-13 14:07:22.323296,Brand Awareness,Group C,Mobile,California,35-44,Male,5229,96,109.66,UID295,2,201.54,0.0208,54.83
2024-06-20 14:07:22.323296,Brand Awareness,Group A,Desktop,California,25-34,Male,6192,345,523.53,UID488,6,526.51,0.0174,87.26
2024-08-22 14:07:22.323296,Brand Awareness,Group B,Tablet,California,35-44,Female,6537,322,435.79,UID68,7,717.25,0.0217,62.26
2024-09-08 14:07:22.323296,Product Launch,Group B,Desktop,Texas,18-24,Male,4171,181,148.05,UID106,2,182.29,0.011,74.03
2024-08-11 14:07:22.323296,Holiday Sale,Group B,Mobile,Florida,18-24,Male,9181,379,270.22,UID144,6,478.43,0.0158,45.04
2024-08-02 14:07:22.323296,Product Launch,Group A,Desktop,Florida,25-34,Female,4671,102,115.59,UID257,1,95.78,0.0098,115.59
2024-07-07 14:07:22.323296,Brand Awareness,Group C,Mobile,Florida,18-24,Male,6604,318,450.52,UID290,5,739.05,0.0157,90.1
2024-09-11 14:07:22.323296,Product Launch,Group B,Desktop,Texas,45-54,Male,5538,228,303.92,UID4,4,393.77,0.0175,75.98
2024-07-18 14:07:22.323296,Brand Awareness,Group A,Tablet,Texas,55-64,Male,6223,68,271.54,UID226,1,102.26,0.0147,271.54
2024-07-10 14:07:22.323296,Holiday Sale,Group B,Tablet,California,35-44,Male,6198,183,87.0,UID97,3,221.13,0.0164,29.0
2024-07-31 14:07:22.323296,Holiday Sale,Group B,Desktop,New York,45-54,Male,9490,308,652.96,UID277,7,583.71,0.0227,93.28
2024-06-19 14:07:22.323296,Holiday Sale,Group C,Desktop,Illinois,35-44,Male,4563,162,150.96,UID19,3,203.12,0.0185,50.32
2024-09-12 14:07:22.323296,Brand Awareness,Group B,Desktop,Illinois,45-54,Male,5072,128,219.74,UID488,3,330.38,0.0234,73.25
2024-07-04 14:07:22.323296,Product Launch,Group B,Mobile,New York,35-44,Male,8353,351,486.65,UID20,7,621.94,0.0199,69.52
2024-06-20 14:07:22.323296,Holiday Sale,Group A,Desktop,California,25-34,Female,8901,339,482.42,UID236,6,337.71,0.0177,80.4
2024-08-23 14:07:22.323296,Brand Awareness,Group A,Desktop,New York,18-24,Male,5384,237,191.25,UID398,3,237.11,0.0127,63.75
2024-08-12 14:07:22.323296,Brand Awareness,Group C,Mobile,New York,18-24,Male,8607,650,585.4,UID39,10,1139.85,0.0154,58.54
2024-08-17 14:07:22.323296,Product Launch,Group A,Tablet,Illinois,25-34,Female,8456,442,710.91,UID189,8,912.41,0.0181,88.86
2024-07-02 14:07:22.323296,Holiday Sale,Group A,Desktop,California,45-54,Male,10066,216,115.51,UID406,4,202.14,0.0185,28.88
2024-06-18 14:07:22.323296,Brand Awareness,Group C,Desktop,Texas,55-64,Male,6316,144,303.77,UID258,4,285.24,0.0278,75.94
2024-07-01 14:07:22.323296,Product Launch,Group B,Tablet,Illinois,45-54,Male,7878,313,329.17,UID364,7,426.69,0.0224,47.02
2024-06-28 14:07:22.323296,Holiday Sale,Group C,Tablet,Texas,18-24,Male,12471,586,295.38,UID430,9,693.02,0.0154,32.82
2024-08-31 14:07:22.323296,Product Launch,Group A,Mobile,California,55-64,Male,4996,301,237.35,UID231,8,820.2,0.0266,29.67
2024-06-27 14:07:22.323296,Product Launch,Group C,Desktop,New York,35-44,Male,8421,613,1255.76,UID112,13,885.21,0.0212,96.6
2024-06-21 14:07:22.323296,Brand Awareness,Group B,Desktop,Florida,55-64,Female,5712,317,737.29,UID86,9,1297.04,0.0284,81.92
2024-07-28 14:07:22.323296,Brand Awareness,Group C,Mobile,Florida,45-54,Female,4233,107,143.62,UID223,2,184.6,0.0187,71.81
2024-06-29 14:07:22.323296,Brand Awareness,Group A,Tablet,California,25-34,Female,4800,234,323.28,UID52,4,514.85,0.0171,80.82
2024-07-03 14:07:22.323296,Product Launch,Group A,Mobile,Florida,35-44,Female,6525,363,292.69,UID117,7,697.02,0.0193,41.81
2024-08-16 14:07:22.323296,Brand Awareness,Group C,Tablet,Texas,45-54,Female,3280,111,159.47,UID42,2,161.68,0.018,79.74
2024-07-19 14:07:22.323296,Product Launch,Group B,Mobile,Florida,35-44,Male,8073,475,597.69,UID194,9,733.11,0.0189,66.41
2024-09-03 14:07:22.323296,Product Launch,Group C,Tablet,California,55-64,Male,5752,135,250.9,UID221,3,247.65,0.0222,83.63
2024-07-19 14:07:22.323296,Brand Awareness,Group B,Mobile,California,18-24,Male,5169,436,664.24,UID107,7,511.8,0.0161,94.89
2024-07-03 14:07:22.323296,Holiday Sale,Group B,Tablet,Texas,45-54,Male,11571,603,305.86,UID341,15,949.36,0.0249,20.39
2024-07-04 14:07:22.323296,Holiday Sale,Group C,Tablet,Florida,25-34,Male,7888,373,455.09,UID403,6,304.11,0.0161,75.85
2024-07-19 14:07:22.323296,Holiday Sale,Group B,Tablet,Florida,55-64,Female,12157,800,482.98,UID326,22,1447.52,0.0275,21.95
2024-07-16 14:07:22.323296,Product Launch,Group A,Tablet,New York,45-54,Female,4740,227,441.11,UID278,4,554.64,0.0176,110.28
2024-08-01 14:07:22.323296,Product Launch,Group C,Tablet,Illinois,25-34,Male,3366,100,113.25,UID86,1,113.93,0.01,113.25
2024-07-28 14:07:22.323296,Product Launch,Group B,Desktop,California,45-54,Male,5304,194,525.53,UID437,4,355.43,0.0206,131.38
2024-07-08 14:07:22.323296,Brand Awareness,Group A,Tablet,New York,55-64,Male,0,0,0.0,UID310,0,0.0,0.0,0.0
2024-08-14 14:07:22.323296,Product Launch,Group C,Desktop,California,45-54,Female,12259,492,760.23,UID350,10,551.87,0.0203,76.02
2024-07-01 14:07:22.323296,Brand Awareness,Group A,Tablet,New York,35-44,Female,2922,122,113.8,UID395,2,282.85,0.0164,56.9
2024-08-24 14:07:22.323296,Brand Awareness,Group A,Desktop,Illinois,55-64,Male,3764,75,170.81,UID358,2,156.47,0.0267,85.4
2024-08-03 14:07:22.323296,Holiday Sale,Group A,Desktop,New York,45-54,Female,9648,296,133.73,UID240,6,399.86,0.0203,22.29
2024-08-18 14:07:22.323296,Holiday Sale,Group B,Mobile,California,18-24,Male,7857,320,415.21,UID127,4,327.92,0.0125,103.8
2024-07-16 14:07:22.323296,Holiday Sale,Group C,Tablet,Florida,45-54,Female,6177,269,800.31,UID462,6,497.24,0.0223,133.38
2024-07-20 14:07:22.323296,Brand Awareness,Group C,Mobile,California,35-44,Female,926,55,65.59,UID252,1,93.35,0.0182,65.59
2024-06-27 14:07:22.323296,Brand Awareness,Group B,Mobile,Texas,25-34,Male,7601,168,267.93,UID382,3,242.24,0.0179,89.31
2024-08-23 14:07:22.323296,Brand Awareness,Group C,Tablet,Texas,25-34,Female,6446,293,548.7,UID107,5,528.95,0.0171,109.74
2024-08-11 14:07:22.323296,Product Launch,Group A,Mobile,Texas,25-34,Female,10933,1454,837.45,UID480,28,3031.04,0.0193,29.91
2024-06-28 14:07:22.323296,Brand Awareness,Group C,Tablet,Texas,18-24,Male,3807,147,126.86,UID243,2,189.08,0.0136,63.43
2024-07-21 14:07:22.323296,Holiday Sale,Group B,Mobile,Illinois,35-44,Female,3136,54,41.0,UID493,0,0.0,0.0,0.0
2024-09-01 14:07:22.323296,Holiday Sale,Group A,Tablet,Florida,55-64,Male,10483,638,3038.66,UID272,18,1226.45,0.0282,168.81
2024-08-21 14:07:22.323296,Brand Awareness,Group B,Tablet,Florida,25-34,Female,4623,165,417.51,UID342,3,202.58,0.0182,139.17
2024-07-24 14:07:22.323296,Brand Awareness,Group A,Tablet,California,35-44,Male,6256,257,384.87,UID109,5,478.13,0.0195,76.97
2024-08-12 14:07:22.323296,Holiday Sale,Group A,Desktop,New York,45-54,Male,12358,218,403.02,UID73,4,370.68,0.0183,100.76
2024-09-02 14:07:22.323296,Brand Awareness,Group C,Mobile,California,18-24,Female,5776,358,498.47,UID108,5,587.48,0.014,99.69
2024-06-30 14:07:22.323296,Holiday Sale,Group A,Desktop,California,35-44,Female,8001,297,445.92,UID180,6,388.49,0.0202,74.32
2024-08-15 14:07:22.323296,Product Launch,Group B,Mobile,California,35-44,Male,6552,320,263.08,UID187,6,665.93,0.0188,43.85
2024-06-18 14:07:22.323296,Holiday Sale,Group C,Mobile,California,55-64,Female,2587,21,59.61,UID231,0,0.0,0.0,0.0
2024-07-29 14:07:22.323296,Product Launch,Group B,Mobile,Florida,35-44,Female,8659,189,178.82,UID46,3,339.85,0.0159,59.61
2024-09-12 14:07:22.323296,Brand Awareness,Group A,Desktop,New York,55-64,Female,7344,209,313.54,UID203,5,353.22,0.0239,62.71
2024-07-12 14:07:22.323296,Brand Awareness,Group B,Mobile,California,18-24,Male,6061,601,1009.47,UID223,10,624.02,0.0166,100.95
2024-08-19 14:07:22.323296,Product Launch,Group B,Desktop,Florida,18-24,Male,2362,111,139.08,UID473,1,127.67,0.009,139.08
2024-07-15 14:07:22.323296,Brand Awareness,Group A,Tablet,California,45-54,Male,7135,207,262.52,UID126,4,314.68,0.0193,65.63
2024-06-17 14:07:22.323296,Product Launch,Group C,Mobile,Texas,55-64,Female,9452,417,1136.68,UID377,10,1194.4,0.024,113.67
2024-06-22 14:07:22.323296,Brand Awareness,Group B,Mobile,California,55-64,Female,3868,185,222.44,UID473,5,366.13,0.027,44.49
2024-07-08 14:07:22.323296,Holiday Sale,Group A,Tablet,California,25-34,Male,11052,483,1214.63,UID16,9,580.66,0.0186,134.96
2024-06-29 14:07:22.323296,Brand Awareness,Group C,Tablet,Illinois,25-34,Male,5110,237,276.77,UID416,4,482.34,0.0169,69.19
2024-07-27 14:07:22.323296,Holiday Sale,Group C,Mobile,Texas,45-54,Female,9637,684,819.46,UID63,16,939.45,0.0234,51.22
2024-07-15 14:07:22.323296,Holiday Sale,Group C,Tablet,New York,18-24,Female,9393,568,802.1,UID88,9,481.18,0.0158,89.12
2024-08-26 14:07:22.323296,Product Launch,Group B,Desktop,California,25-34,Female,6201,268,235.66,UID170,4,390.18,0.0149,58.92
2024-07-29 14:07:22.323296,Brand Awareness,Group B,Desktop,New York,35-44,Female,5873,135,375.26,UID276,3,301.68,0.0222,125.09
2024-08-19 14:07:22.323296,Product Launch,Group B,Mobile,Texas,18-24,Male,3399,176,165.75,UID364,2,152.65,0.0114,82.88
2024-06-22 14:07:22.323296,Brand Awareness,Group C,Desktop,California,35-44,Female,5547,287,314.11,UID171,6,630.17,0.0209,52.35
2024-08-24 14:07:22.323296,Holiday Sale,Group B,Desktop,Illinois,55-64,Female,0,0,0.0,UID290,0,0.0,0.0,0.0
2024-08-10 14:07:22.323296,Holiday Sale,Group A,Mobile,Florida,18-24,Male,5694,208,230.95,UID205,3,215.52,0.0144,76.98
